minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
33,1,0,0,67.500000,0.006903,0.000000,0.000000,58.000000,105.978418,107.051875,107.527961,108.359520,117.915040,127.580295,133.130189,134.742923,134.742923,134.742923,134.742923,134.742923,106.515146,107.943741,122.747667,133.936556,134.742923,134.742923,3.334899
34,1,0,0,67.500000,0.006936,0.000000,0.000000,58.000000,106.639145,107.679671,108.137643,108.927523,117.907229,127.572098,133.121993,134.734727,134.734727,134.734727,134.734727,134.734727,107.159408,108.532583,122.739664,133.928360,134.734727,134.734727,3.303848
35,1,0,0,67.500000,0.006968,0.000000,0.000000,58.000000,107.294981,108.303407,108.744106,109.495621,117.899766,127.563873,133.113768,134.726501,134.726501,134.726501,134.726501,134.726501,107.799194,109.119864,122.731819,133.920135,134.726501,134.726501,3.273424
36,1,0,0,67.500000,0.007000,0.000000,0.000000,58.000000,107.946066,108.923181,109.347375,110.063390,117.893014,127.555618,133.105513,134.718247,134.718247,134.718247,134.718247,134.718247,108.434624,109.705382,122.724316,133.911880,134.718247,134.718247,3.243618
37,1,0,0,67.500000,0.007031,0.000000,0.000000,58.000000,108.592428,109.538986,109.947379,110.630392,117.887671,127.547335,133.097230,134.709963,134.709963,134.709963,134.709963,134.709963,109.065707,110.288885,122.717503,133.903596,134.709963,134.709963,3.214426
38,1,0,0,67.500000,0.007063,0.000000,0.000000,58.000000,109.233907,110.150638,110.543883,111.196095,117.885061,127.539023,133.088917,134.701651,134.701651,134.701651,134.701651,134.701651,109.692272,110.869989,122.712042,133.895284,134.701651,134.701651,3.185847
39,1,0,0,67.500000,0.007094,0.000000,0.000000,58.000000,109.870030,110.757657,111.136370,111.759746,117.887627,127.530682,133.080576,134.693309,134.693309,134.693309,134.693309,134.693309,110.313843,111.448058,122.709154,133.886943,134.693309,134.693309,3.157885
40,1,0,0,67.500000,0.007125,0.000000,0.000000,58.000000,110.499828,111.359088,111.723860,112.320186,117.899663,127.522312,133.072206,134.684940,134.684940,134.684940,134.684940,134.684940,110.929458,112.022023,122.710988,133.878573,134.684940,134.684940,3.130559
41,1,0,0,67.500000,0.007156,0.000000,0.000000,58.000000,111.121632,111.953306,112.304720,112.875656,117.928107,127.513915,133.063808,134.676541,134.676541,134.676541,134.676541,134.676541,111.537469,112.590188,122.721011,133.870174,134.676541,134.676541,3.103905
42,1,0,0,67.500000,0.007187,0.000000,0.000000,58.000000,111.733056,112.537999,112.876648,113.423767,117.982625,127.505491,133.055381,134.668115,134.668115,134.668115,134.668115,134.668115,112.135527,113.150208,122.744058,133.861748,134.668115,134.668115,3.077984
43,1,0,0,67.500000,0.007217,0.000000,0.000000,58.000000,112.331502,113.110647,113.437134,113.961945,118.073736,127.497040,133.046926,134.659660,134.659660,134.659660,134.659660,134.659660,112.721074,113.699540,122.785388,133.853293,134.659660,134.659660,3.052882
44,1,0,0,67.500000,0.007246,0.000000,0.000000,58.000000,112.915203,113.669523,113.984445,114.488369,118.208841,127.488565,133.038443,134.651177,134.651177,134.651177,134.651177,134.651177,113.292363,114.236407,122.848703,133.844810,134.651177,134.651177,3.028688
45,1,0,0,67.500000,0.007275,0.000000,0.000000,58.000000,113.484037,114.214473,114.518391,115.002718,118.389101,127.480067,133.029932,134.642666,134.642666,134.642666,134.642666,134.642666,113.849255,114.760555,122.934584,133.836299,134.642666,134.642666,3.005451
46,1,0,0,67.500000,0.007303,0.000000,0.000000,58.000000,114.039334,114.746742,115.040157,115.506017,118.610097,127.471553,133.021393,134.634127,134.634127,134.634127,134.634127,134.634127,114.393038,115.273087,123.040825,133.827760,134.634127,134.634127,2.983150
47,1,0,0,67.500000,0.007331,0.000000,0.000000,58.000000,114.583065,115.268192,115.551541,115.999904,118.864898,127.463030,133.012826,134.625560,134.625560,134.625560,134.625560,134.625560,114.925629,115.775723,123.163964,133.819193,134.625560,134.625560,2.961712
48,1,0,0,67.500000,0.007357,0.000000,0.000000,58.000000,115.117176,115.780667,116.054328,116.486025,119.146579,127.454512,133.004232,134.616966,134.616966,134.616966,134.616966,134.616966,115.448922,116.270176,123.300545,133.810599,134.616966,134.616966,2.941038
49,1,0,0,67.500000,0.007384,0.000000,0.000000,58.000000,115.643305,116.285722,116.550022,116.965775,119.449302,127.446023,132.995611,134.608344,134.608344,134.608344,134.608344,134.608344,115.964514,116.757899,123.447662,133.801977,134.608344,134.608344,2.921038
50,1,0,0,67.500000,0.007410,0.000000,0.000000,58.000000,116.162744,116.784582,117.039811,117.440250,119.768478,127.437604,132.986961,134.599695,134.599695,134.599695,134.599695,134.599695,116.473663,117.240030,123.603041,133.793328,134.599695,134.599695,2.901637
51,1,0,0,67.500000,0.007436,0.000000,0.000000,58.000000,116.676485,117.278186,117.524602,117.910287,120.100592,127.429324,132.978285,134.591018,134.591018,134.591018,134.591018,134.591018,116.977335,117.717444,123.764958,133.784651,134.591018,134.591018,2.882777
52,1,0,0,67.500000,0.007461,0.000000,0.000000,58.000000,117.185280,117.767247,118.005084,118.376516,120.442955,127.421302,132.969582,134.582314,134.582314,134.582314,134.582314,134.582314,117.476263,118.190800,123.932128,133.775948,134.582314,134.582314,2.864412
