minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
49,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.020660,57.020966,57.018723,57.013960,57.007160,56.998246,56.987053,56.973578,56.957821,56.941656,60.679294,124.246393,57.020598,57.013987,56.998492,56.974108,57.163039,112.180769,4.212162
50,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.021295,57.021491,57.019138,57.014274,57.007393,56.998381,56.987089,56.973516,56.957661,56.943045,61.702157,127.393012,57.021130,57.014311,56.998632,56.974052,57.243701,114.082057,4.212125
51,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.021885,57.021971,57.019509,57.014545,57.007581,56.998471,56.987081,56.973410,56.957457,56.945575,62.904761,130.289675,57.021617,57.014592,56.998729,56.973953,57.346340,115.961291,4.212090
52,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.022430,57.022407,57.019835,57.014773,57.007726,56.998518,56.987030,56.973260,56.957209,56.949926,64.297145,132.924541,57.022060,57.014829,56.998782,56.973809,57.474824,117.814603,4.212059
53,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.022932,57.022799,57.020117,57.014959,57.007827,56.998521,56.986935,56.973067,56.956917,56.957069,65.886378,135.293701,57.022458,57.015023,56.998791,56.973622,57.633239,119.637909,4.212029
54,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.023388,57.023146,57.020354,57.015101,57.007884,56.998480,56.986795,56.972829,56.956581,56.968354,67.676272,137.400387,57.022812,57.015173,56.998756,56.973390,57.825821,121.426974,4.212002
55,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.023801,57.023449,57.020548,57.015201,57.007897,56.998395,56.986612,56.972548,56.956203,56.985598,69.667215,139.253854,57.023122,57.015280,56.998677,56.973115,58.056890,123.177478,4.211978
56,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024169,57.023707,57.020697,57.015258,57.007866,56.998266,56.986385,56.972223,56.955781,57.011184,71.856085,140.868081,57.023387,57.015343,56.998554,56.972796,58.330774,124.885096,4.211957
57,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024493,57.023921,57.020801,57.015272,57.007792,56.998093,56.986114,56.971854,56.955317,57.048159,74.236266,142.260452,57.023608,57.015362,56.998388,56.972433,58.651734,126.545569,4.211937
58,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024772,57.024091,57.020861,57.015243,57.007673,56.997877,56.985799,56.971441,56.954814,57.100316,76.797718,143.450508,57.023785,57.015338,56.998177,56.972026,59.023886,128.154778,4.211921
59,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025007,57.024216,57.020878,57.015171,57.007511,56.997616,56.985441,56.970984,56.954275,57.172276,79.527132,144.458845,57.023917,57.015271,56.997923,56.971576,59.451133,129.708825,4.211907
