minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
36,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,145.780009,0.378283
37,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,145.773912,0.378509
38,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,145.767815,0.378736
39,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,145.761719,0.378962
40,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,145.755624,0.379189
41,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,145.749530,0.379416
42,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,145.743436,0.379642
43,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,145.737343,0.379869
44,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,145.731251,0.380095
45,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,145.725160,0.380322
