Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
17230,9.9,5.8,59.3,379.9,49.0,49.0,48.7,48.7,48.2,46.1,14.9,10.5,0.0
17240,9.8,5.8,59.3,380.1,49.0,49.0,48.7,48.7,48.2,46.2,14.9,10.5,0.0
17250,9.8,5.8,59.4,379.8,49.0,49.0,48.7,48.7,48.2,46.2,14.9,10.5,0.0
17260,9.8,5.8,59.3,379.7,49.1,49.0,48.8,48.7,48.2,46.3,14.9,10.5,0.0
17270,9.8,5.7,59.1,379.9,49.0,49.0,48.8,48.7,48.2,46.3,14.9,10.5,0.0
17280,9.8,5.7,58.7,380.4,49.1,49.0,48.8,48.7,48.2,46.3,14.9,10.5,0.0
17290,9.8,5.7,58.6,379.9,49.0,49.0,48.8,48.7,48.2,46.3,14.9,10.5,0.0
17300,9.8,5.7,58.7,379.8,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17310,9.8,5.7,58.5,379.4,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17320,9.8,5.7,58.5,378.9,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17330,9.9,5.8,58.5,379.3,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17340,9.9,5.8,58.6,379.3,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17350,9.9,5.8,58.4,379.9,49.1,49.1,48.8,48.8,48.2,46.3,14.9,10.5,0.0
17360,9.9,5.8,58.4,379.5,49.2,49.1,48.8,48.8,48.3,46.4,14.9,10.5,0.0
17370,10.0,5.8,58.2,380.0,49.1,49.1,48.8,48.8,48.3,46.4,14.9,10.5,0.0
17380,10.0,5.8,57.9,379.8,49.2,49.1,48.9,48.8,48.3,46.4,14.9,10.5,0.0
17390,10.0,5.8,57.7,379.6,49.2,49.1,48.9,48.8,48.3,46.4,14.9,10.5,0.0
17400,10.0,5.9,58.0,379.9,49.2,49.1,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17410,10.1,5.9,57.7,380.3,49.2,49.1,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17420,10.1,5.9,57.8,380.0,49.2,49.2,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17430,10.1,5.9,57.6,379.9,49.2,49.2,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17440,10.1,5.8,57.5,380.9,49.2,49.2,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17450,10.1,5.8,57.2,379.8,49.2,49.2,48.9,48.9,48.3,46.5,14.9,10.5,0.0
17460,10.0,5.8,57.3,380.0,49.2,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17470,10.0,5.8,57.0,379.8,49.2,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17480,10.0,5.8,57.1,380.0,49.2,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17490,10.0,5.7,56.8,379.6,49.3,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17500,10.0,5.7,56.9,379.9,49.2,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17510,9.9,5.6,56.7,380.0,49.2,49.2,48.9,48.9,48.4,46.5,14.9,10.5,0.0
17520,9.9,5.6,56.5,380.3,49.3,49.2,48.9,48.9,48.4,46.6,14.9,10.5,0.0
17530,9.9,5.6,56.6,379.6,49.3,49.2,49.0,48.9,48.4,46.6,14.9,10.5,0.0
17540,9.9,5.6,56.4,379.6,49.3,49.3,49.0,48.9,48.4,46.6,14.9,10.5,0.0
17550,9.9,5.6,56.6,380.4,49.3,49.3,49.0,48.9,48.4,46.6,14.9,10.5,0.0
17560,9.9,5.6,56.3,380.7,49.3,49.3,49.0,49.0,48.4,46.6,14.9,10.5,0.0
17570,9.9,5.6,56.2,380.0,49.3,49.3,49.0,49.0,48.4,46.7,14.9,10.5,0.0
17580,9.9,5.6,56.4,380.4,49.3,49.3,49.0,49.0,48.4,46.8,14.9,10.5,0.0
17590,9.9,5.6,56.5,380.6,49.3,49.3,49.0,49.0,48.5,46.8,14.9,10.5,0.0
17600,9.9,5.6,56.1,380.9,49.4,49.3,49.0,49.0,48.5,46.8,14.9,10.5,0.0
17610,9.9,5.6,56.4,380.4,49.3,49.3,49.0,49.0,48.5,46.8,14.9,10.5,0.0
17620,10.0,5.7,56.2,380.7,49.3,49.3,49.0,49.0,48.5,46.8,14.9,10.4,0.0
17630,10.1,5.8,56.3,380.1,49.4,49.3,49.0,49.0,48.5,46.8,14.9,10.4,0.0
17640,10.2,5.8,56.3,380.5,49.3,49.3,49.0,49.0,48.5,46.8,14.9,10.4,0.0
17650,10.2,5.9,56.3,379.9,49.4,49.4,49.1,49.0,48.5,46.8,14.9,10.4,0.0
17660,10.2,5.9,56.3,380.6,49.4,49.4,49.1,49.0,48.5,46.8,15.0,10.5,0.0
17670,10.2,5.9,56.3,379.6,49.4,49.4,49.1,49.1,48.5,46.8,14.9,10.4,0.0
17680,10.2,5.9,56.2,380.7,49.4,49.4,49.1,49.1,48.5,46.8,14.9,10.4,0.0
17690,10.2,5.9,56.1,384.7,49.4,49.4,49.1,49.1,48.6,46.8,14.9,10.4,0.0
17700,10.2,5.8,56.0,380.6,49.4,49.4,49.1,49.1,48.6,46.8,14.9,10.4,0.0
17710,10.2,5.8,56.0,379.8,49.4,49.4,49.1,49.1,48.6,46.8,15.0,10.4,0.0
17720,10.2,5.8,55.8,380.7,49.4,49.4,49.1,49.1,48.6,46.9,15.0,10.4,0.0
17730,10.2,5.8,56.1,380.5,49.4,49.4,49.1,49.1,48.6,46.9,15.0,10.4,0.0
17740,10.2,5.8,56.0,380.6,49.4,49.4,49.1,49.1,48.6,46.9,14.9,10.5,0.0
17750,10.2,5.8,55.9,380.2,49.4,49.4,49.2,49.1,48.6,46.9,15.0,10.4,0.0
17760,10.1,5.7,56.0,381.1,49.4,49.4,49.1,49.1,48.6,46.9,15.0,10.4,0.0
17770,10.1,5.8,56.2,380.2,49.4,49.4,49.2,49.1,48.6,47.0,15.0,10.5,0.0
17780,10.1,5.7,55.8,381.0,49.4,49.4,49.2,49.1,48.6,47.0,15.0,10.4,0.0
17790,10.1,5.7,56.0,381.7,49.5,49.4,49.2,49.1,48.6,47.0,15.0,10.5,0.0
17800,10.1,5.7,55.8,381.3,49.4,49.5,49.2,49.1,48.6,47.0,14.9,10.4,0.0
17810,10.1,5.7,56.1,382.2,49.5,49.4,49.2,49.1,48.7,47.0,14.9,10.4,0.0
17820,10.1,5.7,56.2,382.6,49.5,49.5,49.2,49.2,48.7,47.0,14.9,10.4,0.0
17830,10.0,5.7,56.2,382.6,49.5,49.5,49.2,49.2,48.7,47.0,14.9,10.4,0.0
17840,10.0,5.7,56.5,383.1,49.5,49.5,49.2,49.2,48.7,47.1,14.9,10.4,0.0
17850,9.9,5.6,56.5,382.4,49.5,49.5,49.2,49.2,48.7,47.2,14.9,10.4,0.0
17860,9.9,5.6,57.1,382.1,49.5,49.5,49.2,49.2,48.7,47.2,14.9,10.4,0.0
17870,9.9,5.7,57.4,381.5,49.6,49.5,49.2,49.2,48.7,47.2,14.9,10.4,0.0
17880,9.8,5.7,57.6,381.6,49.5,49.5,49.2,49.2,48.7,47.2,14.9,10.4,0.0
17890,9.9,5.7,57.8,381.6,49.5,49.5,49.2,49.2,48.7,47.1,14.9,10.4,0.0
17900,9.9,5.7,58.2,381.4,49.5,49.5,49.3,49.2,48.7,47.1,14.9,10.4,0.0
17910,9.9,5.7,58.4,382.0,49.4,49.6,49.3,49.2,48.7,47.1,14.9,10.4,0.0
17920,9.9,5.8,58.6,381.7,49.4,49.6,49.3,49.2,48.7,47.2,14.9,10.4,0.0
17930,9.9,5.8,58.9,381.8,49.6,49.6,49.3,49.2,48.7,47.2,14.9,10.4,0.0
17940,9.8,5.7,58.9,381.9,49.5,49.6,49.3,49.3,48.8,47.2,14.9,10.4,0.0
17950,9.8,5.8,58.9,381.8,49.5,49.6,49.3,49.3,48.8,47.2,14.9,10.4,0.0
17960,9.8,5.7,59.1,382.6,49.6,49.6,49.3,49.3,48.8,47.2,14.9,10.4,0.0
17970,9.8,5.7,59.3,381.9,49.6,49.6,49.3,49.3,48.8,47.2,14.9,10.4,0.0
17980,9.8,5.8,59.3,382.1,49.6,49.6,49.3,49.3,48.8,47.2,14.9,10.4,0.0
17990,9.7,5.7,59.2,382.4,49.5,49.6,49.3,49.3,48.8,47.3,14.9,10.4,0.0
18000,9.7,5.7,59.3,383.3,49.6,49.6,49.3,49.3,48.8,47.3,14.9,10.4,0.0
18010,9.8,5.7,59.3,383.2,49.6,49.6,49.3,49.3,48.8,47.4,14.9,10.4,0.0
18020,9.8,5.7,59.2,383.6,49.7,49.6,49.3,49.3,48.9,47.4,14.9,10.4,0.0
18030,9.8,5.8,59.4,382.8,49.7,49.7,49.3,49.3,48.9,47.3,14.9,10.4,0.0
18040,9.9,5.9,59.4,383.4,49.7,49.7,49.4,49.3,48.9,47.3,14.9,10.4,0.0
18050,10.0,5.9,59.3,383.1,49.7,49.7,49.4,49.3,48.9,47.3,14.9,10.4,0.0
18060,10.0,6.0,59.6,382.9,49.7,49.7,49.4,49.3,48.9,47.3,14.9,10.4,0.0
18070,10.0,6.0,59.4,382.9,49.7,49.7,49.4,49.3,48.9,47.3,14.9,10.4,0.0
18080,10.0,6.0,59.5,382.7,49.7,49.7,49.4,49.3,48.9,47.4,14.9,10.4,0.0
18090,10.1,6.0,59.5,382.8,49.7,49.7,49.4,49.3,48.9,47.4,14.9,10.4,0.0
18100,10.1,6.0,59.6,382.8,49.7,49.7,49.4,49.3,48.9,47.4,14.9,10.4,0.0
18110,10.1,6.0,59.5,382.7,49.8,49.7,49.4,49.4,48.9,47.4,14.9,10.4,0.0
18120,10.1,6.0,59.5,382.9,49.8,49.7,49.4,49.4,48.9,47.4,14.9,10.4,0.0
18130,10.1,6.0,59.2,383.4,49.7,49.7,49.4,49.4,49.0,47.4,14.9,10.4,0.0
18140,10.1,6.0,59.4,384.7,49.7,49.7,49.4,49.4,48.9,47.4,14.9,10.4,0.0
18150,10.1,6.0,59.4,384.8,49.8,49.7,49.4,49.4,49.0,47.5,14.9,10.4,0.0
18160,10.1,6.0,59.2,384.6,49.8,49.8,49.4,49.4,48.9,47.5,14.9,10.4,0.0
18170,10.0,6.0,59.5,384.3,49.8,49.8,49.5,49.4,49.0,47.5,14.9,10.4,0.0
18180,10.0,6.0,59.1,384.5,49.8,49.8,49.5,49.4,49.0,47.6,14.9,10.4,0.0
18190,10.0,6.0,59.3,383.8,49.8,49.8,49.5,49.4,49.0,47.6,14.9,10.4,0.0
18200,10.0,6.0,59.0,383.7,49.8,49.8,49.5,49.4,49.0,47.6,14.9,10.4,0.0
18210,10.0,6.0,59.2,383.2,49.8,49.8,49.5,49.5,49.0,47.6,14.9,10.4,0.0
18220,10.0,5.9,59.2,383.1,49.8,49.8,49.5,49.5,49.0,47.6,14.9,10.4,0.0
18230,10.0,5.9,59.2,382.4,49.8,49.8,49.5,49.5,49.1,47.6,15.0,10.4,0.0
18240,10.0,5.9,59.0,383.0,49.9,49.8,49.5,49.5,49.1,47.6,15.0,10.4,0.0
18250,10.0,5.9,58.8,383.0,49.9,49.8,49.5,49.5,49.1,47.6,15.0,10.4,0.0
18260,9.9,5.8,59.1,383.4,49.8,49.8,49.5,49.5,49.1,47.6,15.0,10.4,0.0
18270,9.9,5.8,58.9,383.7,49.7,49.8,49.5,49.5,49.1,47.7,15.0,10.4,0.0
18280,9.8,5.8,59.1,383.2,49.8,49.8,49.6,49.5,49.1,47.7,14.9,10.4,0.0
18290,9.8,5.8,58.8,383.0,49.9,49.9,49.5,49.6,49.1,47.6,14.9,10.4,0.0
18300,9.8,5.8,58.9,384.0,49.9,49.9,49.6,49.6,49.1,47.6,14.9,10.4,0.0
18310,9.9,5.8,59.0,384.3,49.9,49.9,49.6,49.6,49.1,47.6,14.9,10.4,0.0
18320,9.9,5.8,59.0,384.5,49.9,49.9,49.6,49.6,49.1,47.7,15.0,10.4,0.0
18330,9.9,5.8,58.9,384.9,49.9,49.9,49.6,49.6,49.1,47.7,14.9,10.4,0.0
18340,9.9,5.8,58.8,385.1,49.9,49.9,49.6,49.6,49.2,47.7,15.0,10.4,0.0
18350,10.0,5.9,58.5,385.2,49.9,49.9,49.6,49.6,49.2,47.7,14.9,10.4,0.0
18360,10.1,6.0,58.9,384.6,50.0,49.9,49.6,49.6,49.2,47.7,15.0,10.4,0.0
18370,10.1,6.0,58.4,384.5,49.9,49.9,49.6,49.6,49.2,47.7,14.9,10.4,0.0
18380,10.2,6.0,58.6,383.9,50.0,49.9,49.6,49.6,49.2,47.8,14.9,10.4,0.0
18390,10.2,6.0,58.3,383.9,50.0,49.9,49.7,49.6,49.2,47.8,14.9,10.4,0.0
18400,10.2,6.1,58.6,384.4,50.0,49.9,49.7,49.6,49.2,47.9,15.0,10.4,0.0
18410,10.2,6.0,58.3,384.2,49.9,50.0,49.7,49.6,49.2,47.9,14.9,10.4,0.0
18420,10.2,6.1,58.1,383.5,50.0,50.0,49.7,49.6,49.2,47.9,15.0,10.4,0.0
18430,10.2,6.1,58.4,383.7,50.0,50.0,49.7,49.7,49.2,47.9,14.9,10.4,0.0
18440,10.2,6.1,58.0,383.6,50.0,50.0,49.7,49.7,49.2,47.9,15.0,10.4,0.0
18450,10.3,6.1,58.0,384.0,50.0,50.0,49.7,49.7,49.2,47.9,15.0,10.4,0.0
18460,10.2,6.0,57.8,384.2,50.0,50.0,49.7,49.7,49.3,47.9,15.0,10.4,0.0
18470,10.2,6.0,57.7,385.1,50.0,50.0,49.7,49.7,49.3,47.9,15.0,10.4,0.0
18480,10.2,6.0,57.7,385.0,50.1,50.0,49.7,49.7,49.3,47.9,15.0,10.4,0.0
18490,10.2,5.9,57.5,385.8,50.0,50.0,49.7,49.7,49.3,47.9,15.0,10.4,0.0
18500,10.1,5.9,57.4,385.7,50.1,50.0,49.7,49.7,49.3,47.9,15.0,10.4,0.0
18510,10.1,5.9,57.6,386.4,50.1,50.0,49.8,49.7,49.3,47.9,15.0,10.4,0.0
18520,10.1,5.9,57.5,385.3,50.1,50.0,49.7,49.7,49.3,47.9,14.9,10.4,0.0
18530,10.1,5.9,57.2,385.1,50.1,50.1,49.8,49.7,49.3,48.0,15.0,10.4,0.0
18540,10.1,5.9,57.2,385.0,50.1,50.1,49.8,49.8,49.3,48.0,15.0,10.4,0.0
18550,10.1,5.8,57.0,384.5,50.1,50.1,49.8,49.8,49.3,48.1,15.0,10.4,0.0
18560,10.0,5.7,56.6,384.1,50.1,50.1,49.8,49.7,49.3,48.1,15.0,10.4,0.0
18570,10.0,5.7,56.8,384.3,50.1,50.1,49.8,49.8,49.3,48.1,15.0,10.4,0.0
18580,10.0,5.7,56.7,383.4,50.1,50.1,49.8,49.8,49.4,48.1,15.0,10.4,0.0
18590,10.0,5.7,56.5,383.9,50.2,50.1,49.8,49.8,49.4,48.0,15.0,10.4,0.0
18600,9.9,5.6,56.4,384.3,50.1,50.1,49.8,49.8,49.4,48.0,15.0,10.4,0.0
18610,9.9,5.6,56.4,384.5,50.1,50.1,49.8,49.8,49.4,48.0,15.0,10.4,0.0
18620,9.9,5.5,56.3,384.2,50.2,50.1,49.9,49.8,49.4,48.0,15.0,10.4,0.0
18630,9.9,5.6,56.4,385.1,50.2,50.1,49.9,49.8,49.4,48.0,15.0,10.4,0.0
18640,9.8,5.5,56.4,385.0,50.2,50.1,49.9,49.8,49.4,48.1,15.0,10.4,0.0
18650,9.8,5.5,56.5,385.0,50.2,50.1,49.9,49.8,49.4,48.1,15.0,10.4,0.0
18660,9.8,5.5,56.4,384.9,50.1,50.2,49.9,49.8,49.4,48.1,15.0,10.4,0.0
18670,9.8,5.5,56.1,384.9,50.2,50.2,49.9,49.9,49.4,48.2,15.0,10.4,0.0
18680,9.8,5.5,56.2,385.0,50.1,50.2,49.9,49.9,49.4,48.2,15.0,10.4,0.0
18690,9.7,5.4,56.1,385.1,50.2,50.2,49.9,49.9,49.4,48.1,15.0,10.4,0.0
18700,9.7,5.5,56.5,384.9,50.3,50.2,49.9,49.9,49.4,48.1,15.0,10.4,0.0
18710,9.8,5.5,56.4,385.1,50.2,50.2,49.9,49.9,49.4,48.1,15.0,10.4,0.0
18720,9.8,5.5,56.5,384.9,50.2,50.2,49.9,49.9,49.5,48.2,15.0,10.4,0.0
18730,9.8,5.5,56.6,385.0,50.2,50.2,49.9,49.9,49.5,48.2,15.0,10.4,0.0
18740,9.8,5.5,56.4,388.9,50.2,50.2,49.9,49.9,49.5,48.2,15.0,10.4,0.0
18750,9.9,5.6,56.6,384.3,50.3,50.3,49.9,49.9,49.5,48.3,15.0,10.4,0.0
18760,9.9,5.6,56.3,383.9,50.3,50.2,49.9,49.9,49.5,48.3,15.0,10.4,0.0
18770,10.0,5.7,56.8,384.4,50.3,50.2,49.9,49.9,49.5,48.4,15.0,10.4,0.0
18780,10.0,5.7,56.6,383.9,50.3,50.3,49.9,50.0,49.5,48.3,15.0,10.4,0.0
18790,10.0,5.8,56.9,384.8,50.3,50.3,50.0,50.0,49.5,48.3,15.0,10.4,0.0
18800,10.1,5.8,56.8,385.1,50.3,50.3,50.0,50.0,49.5,48.3,15.0,10.4,0.0
18810,10.0,5.8,56.7,390.2,50.3,50.3,50.0,50.0,49.5,48.3,15.0,10.4,0.0
18820,10.1,5.8,57.0,385.9,50.3,50.3,50.0,50.0,49.6,48.3,15.0,10.4,0.0
18830,10.1,5.8,57.1,391.3,50.3,50.3,50.0,50.0,49.6,48.4,15.0,10.4,0.0
18840,10.1,5.8,57.1,386.2,50.3,50.3,50.0,50.0,49.6,48.4,14.9,10.4,0.0
18850,10.1,5.8,57.2,386.1,50.4,50.3,50.0,50.0,49.6,48.3,15.0,10.4,0.0
18860,10.1,5.8,57.2,386.3,50.4,50.3,50.0,50.0,49.6,48.3,15.0,10.4,0.0
18870,10.1,5.8,57.3,391.6,50.4,50.3,50.0,50.0,49.6,48.3,15.0,10.4,0.0
18880,10.1,5.8,57.4,386.8,50.4,50.4,50.1,50.0,49.6,48.3,15.0,10.4,0.0
18890,10.1,5.8,57.2,392.0,50.4,50.4,50.1,50.0,49.6,48.4,15.0,10.4,0.0
18900,10.0,5.8,57.6,386.6,50.4,50.4,50.1,50.0,49.6,48.4,14.9,10.4,0.0
18910,10.0,5.8,57.4,386.1,50.4,50.4,50.1,50.0,49.6,48.5,14.9,10.4,0.0
18920,10.0,5.8,57.3,385.8,50.4,50.4,50.1,50.1,49.6,48.5,14.9,10.4,0.0
18930,10.0,5.8,57.5,386.0,50.5,50.4,50.1,50.0,49.7,48.5,14.9,10.4,0.0
18940,10.0,5.8,57.6,385.5,50.4,50.4,50.1,50.1,49.7,48.4,14.9,10.4,0.0
18950,9.9,5.8,57.8,385.2,50.4,50.4,50.1,50.1,49.7,48.4,14.9,10.4,0.0
18960,10.0,5.8,57.9,385.3,50.4,50.4,50.1,50.1,49.7,48.4,15.0,10.4,0.0
18970,9.9,5.7,57.7,386.0,50.4,50.4,50.1,50.1,49.7,48.5,14.9,10.4,0.0
18980,9.9,5.7,57.7,386.4,50.5,50.4,50.1,50.1,49.7,48.5,15.0,10.4,0.0
18990,9.9,5.7,57.8,386.8,50.5,50.4,50.1,50.1,49.7,48.5,14.9,10.4,0.0
19000,9.9,5.7,57.9,387.0,50.5,50.4,50.1,50.1,49.7,48.5,14.9,10.4,0.0
19010,9.9,5.7,58.0,387.4,50.5,50.4,50.2,50.1,49.7,48.5,14.9,10.4,0.0
19020,9.9,5.7,57.9,388.1,50.5,50.5,50.2,50.1,49.7,48.6,15.0,10.4,0.0
19030,9.9,5.7,57.8,388.4,50.3,50.5,50.2,50.1,49.7,48.6,15.0,10.4,0.0
19040,10.0,5.8,57.8,387.6,50.4,50.5,50.2,50.1,49.7,48.6,15.0,10.4,0.0
19050,10.0,5.8,57.9,387.8,50.3,50.5,50.2,50.2,49.7,48.6,14.9,10.4,0.0
19060,10.1,6.0,58.1,387.4,50.5,50.5,50.2,50.2,49.7,48.6,14.9,10.4,0.0
19070,10.2,6.0,58.1,388.3,50.5,50.5,50.2,50.2,49.7,48.6,14.9,10.4,0.0
19080,10.2,6.0,58.0,387.0,50.3,50.5,50.2,50.2,49.7,48.6,15.0,10.4,0.0
19090,10.2,6.1,58.2,386.6,50.5,50.5,50.2,50.2,49.8,48.6,15.0,10.4,0.0
19100,10.3,6.1,58.4,386.1,50.5,50.5,50.2,50.2,49.8,48.6,15.0,10.4,0.0
19110,10.3,6.1,58.3,386.4,50.5,50.5,50.2,50.2,49.8,48.6,15.0,10.4,0.0
19120,10.3,6.1,58.3,386.5,50.6,50.6,50.2,50.2,49.8,48.6,15.0,10.4,0.0
19130,10.2,6.1,58.4,386.8,50.6,50.5,50.2,50.2,49.8,48.6,15.0,10.4,0.0
19140,10.2,6.1,58.4,386.6,50.6,50.6,50.3,50.2,49.8,48.7,15.0,10.4,0.0
19150,10.2,6.1,58.7,387.4,50.6,50.6,50.3,50.2,49.8,48.7,15.0,10.4,0.0
19160,10.2,6.0,58.6,387.0,50.6,50.6,50.3,50.2,49.9,48.7,15.0,10.4,0.0
19170,10.1,6.0,58.7,387.8,50.6,50.6,50.3,50.2,49.9,48.6,15.0,10.5,0.0
19180,10.1,6.0,58.9,388.9,50.6,50.6,50.3,50.3,49.9,48.7,15.0,10.4,0.0
19190,10.1,6.0,58.9,389.0,50.6,50.6,50.3,50.3,49.9,48.7,15.0,10.5,0.0
19200,10.1,6.0,59.2,388.9,50.6,50.6,50.3,50.3,49.9,48.8,15.0,10.5,0.0
19210,10.1,6.1,59.4,389.1,50.6,50.6,50.3,50.3,49.9,48.8,15.0,10.5,0.0
19220,10.1,6.0,59.5,389.6,50.6,50.7,50.4,50.3,49.9,48.8,15.0,10.5,0.0
19230,10.0,6.0,59.7,389.7,50.3,50.7,50.4,50.3,49.9,48.8,15.0,10.5,0.0
19240,10.0,6.0,59.8,390.0,50.5,50.7,50.4,50.4,49.9,48.9,15.0,10.5,0.0
19250,10.0,6.0,59.8,389.7,50.7,50.6,50.4,50.4,49.9,48.8,15.0,10.5,0.0
19260,10.0,6.0,60.1,390.1,50.7,50.7,50.4,50.4,49.9,48.8,15.0,10.5,0.0
19270,9.9,6.0,60.3,390.1,50.7,50.7,50.4,50.4,49.9,48.8,15.0,10.5,0.0
19280,9.9,6.0,60.3,389.5,50.8,50.7,50.4,50.4,50.0,48.8,15.0,10.5,0.0
19290,9.8,5.9,60.3,389.1,50.7,50.7,50.4,50.4,49.9,48.8,15.0,10.5,0.0
19300,9.8,5.9,60.5,388.5,50.7,50.7,50.4,50.4,50.0,48.8,15.0,10.5,0.0
19310,9.8,5.9,60.4,388.5,50.7,50.7,50.4,50.4,50.0,48.8,15.0,10.5,0.0
19320,9.8,5.9,60.3,387.2,50.7,50.7,50.4,50.4,50.0,48.8,15.0,10.5,0.0
19330,9.8,5.9,60.7,387.4,50.8,50.7,50.4,50.4,50.0,48.9,15.0,10.5,0.0
19340,9.8,5.9,60.3,387.1,50.7,50.7,50.4,50.4,50.0,48.9,15.0,10.5,0.0
19350,9.8,5.8,60.2,387.6,50.8,50.7,50.4,50.4,50.0,48.9,15.0,10.5,0.0
19360,9.8,5.9,60.3,387.6,50.8,50.7,50.5,50.5,50.0,49.0,15.1,10.5,0.0
19370,9.8,5.8,60.3,388.6,50.7,50.7,50.5,50.5,50.0,49.0,15.0,10.5,0.0
19380,9.8,5.9,60.4,388.9,50.8,50.7,50.5,50.5,50.0,49.0,15.0,10.5,0.0
19390,9.8,5.9,60.5,388.6,50.8,50.8,50.5,50.5,50.0,49.0,15.0,10.5,0.0
19400,9.8,5.9,60.3,389.1,50.8,50.8,50.5,50.5,50.1,48.9,15.0,10.5,0.0
19410,9.8,5.9,60.0,390.0,50.8,50.8,50.5,50.5,50.1,48.9,15.0,10.5,0.0
19420,9.9,5.9,60.0,389.8,50.8,50.8,50.5,50.5,50.1,48.9,15.0,10.5,0.0
19430,10.0,6.0,59.9,390.4,50.8,50.8,50.5,50.5,50.1,49.0,15.0,10.5,0.0
19440,10.0,6.0,59.7,389.2,50.8,50.8,50.5,50.5,50.1,49.0,15.0,10.5,0.0
19450,10.0,6.0,59.6,389.4,50.8,50.8,50.5,50.5,50.1,49.1,15.0,10.5,0.0
19460,10.1,6.0,59.5,388.6,50.9,50.8,50.5,50.5,50.1,49.1,15.0,10.5,0.0
19470,10.1,6.1,59.7,388.9,50.9,50.8,50.5,50.5,50.1,49.0,15.0,10.5,0.0
19480,10.1,6.0,59.2,389.0,50.9,50.8,50.6,50.5,50.1,49.0,15.1,10.5,0.0
19490,10.1,6.0,59.4,388.6,50.9,50.9,50.6,50.5,50.1,49.0,15.1,10.5,0.0
19500,10.1,6.0,59.4,388.1,50.9,50.9,50.6,50.6,50.1,49.0,15.1,10.5,0.0
19510,10.1,6.0,59.0,388.9,50.9,50.9,50.6,50.6,50.1,49.0,15.1,10.5,0.0
19520,10.1,6.0,58.8,389.4,50.9,50.9,50.6,50.6,50.1,49.0,15.1,10.5,0.0
19530,10.1,6.0,59.0,389.4,50.9,50.9,50.6,50.6,50.2,49.1,15.1,10.5,0.0
19540,10.1,6.0,58.8,389.4,50.9,50.9,50.6,50.6,50.2,49.1,15.1,10.5,0.0
19550,10.1,6.0,58.7,389.8,50.9,50.9,50.6,50.6,50.2,49.1,15.1,10.5,0.0
19560,10.1,6.0,58.6,389.9,50.8,50.9,50.6,50.6,50.2,49.1,15.1,10.5,0.0
19570,10.0,5.9,58.5,390.1,51.0,50.9,50.6,50.6,50.2,49.1,15.1,10.5,0.0
19580,10.0,5.9,58.4,390.0,50.9,50.9,50.6,50.6,50.2,49.2,15.1,10.5,0.0
19590,10.0,5.9,58.6,391.1,51.0,51.0,50.7,50.6,50.2,49.2,15.1,10.5,0.0
19600,10.0,5.8,58.2,390.0,51.0,51.0,50.7,50.6,50.2,49.2,15.1,10.5,0.0
19610,10.0,5.8,58.0,389.9,51.0,51.0,50.7,50.6,50.2,49.2,15.1,10.5,0.0
19620,10.0,5.8,58.2,389.5,51.0,51.0,50.7,50.6,50.2,49.2,15.1,10.5,0.0
19630,9.9,5.8,58.1,389.0,51.0,51.0,50.7,50.7,50.2,49.2,15.1,10.5,0.0
19640,9.9,5.7,57.9,388.5,51.0,51.0,50.7,50.7,50.2,49.2,15.1,10.5,0.0
19650,10.0,5.8,57.8,389.2,51.0,51.0,50.7,50.7,50.2,49.2,15.1,10.5,0.0
19660,9.9,5.8,57.9,388.6,51.0,51.0,50.7,50.7,50.3,49.2,15.1,10.5,0.0
19670,9.9,5.7,57.5,388.6,51.0,51.0,50.7,50.7,50.3,49.2,15.1,10.5,0.0
19680,9.9,5.7,57.6,388.8,51.0,51.0,50.7,50.7,50.3,49.2,15.1,10.5,0.0
19690,9.9,5.7,57.3,388.8,51.0,51.0,50.7,50.7,50.3,49.2,15.1,10.5,0.0
19700,9.8,5.6,57.2,390.4,51.0,51.0,50.7,50.7,50.3,49.2,15.1,10.5,0.0
19710,9.8,5.6,57.2,390.6,51.1,51.0,50.7,50.7,50.3,49.3,15.1,10.5,0.0
19720,9.8,5.6,57.1,391.3,51.1,51.1,50.7,50.7,50.3,49.3,15.1,10.5,0.0
19730,9.8,5.6,56.9,391.9,51.1,51.1,50.8,50.7,50.3,49.3,15.1,10.5,0.0
