minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
35,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,126.606109,2.012343
36,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,126.594884,2.012589
37,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,126.583661,2.012835
38,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,126.572440,2.013080
39,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,126.561221,2.013326
40,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,126.550003,2.013572
41,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,126.538787,2.013819
42,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,126.527572,2.014065
43,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,126.516360,2.014312
44,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,126.505148,2.014558
45,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,126.493939,2.014805
46,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,126.482731,2.015052
47,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,126.471524,2.015299
48,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,126.460320,2.015547
49,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,126.449117,2.015794
50,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,126.437915,2.016042
51,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,126.426716,2.016290
52,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,126.415518,2.016537
53,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,126.404321,2.016785
54,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,126.393126,2.017034
55,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,126.381933,2.017282
56,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,126.370742,2.017531
57,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,126.359552,2.017779
58,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,126.348363,2.018028
59,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,126.337177,2.018277
60,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,126.325992,2.018526
61,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,126.314808,2.018775
62,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,126.303627,2.019025
63,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,126.292447,2.019274
64,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,126.281268,2.019524
65,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,126.270091,2.019774
66,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,126.258916,2.020024
67,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,126.247743,2.020274
68,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,126.236571,2.020524
69,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,126.225401,2.020775
70,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,126.214232,2.021025
71,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,126.203065,2.021276
72,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,126.191900,2.021527
73,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,126.180736,2.021778
74,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,126.169574,2.022029
75,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,126.158414,2.022281
76,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,126.147255,2.022532
77,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,126.136098,2.022784
78,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,126.124942,2.023035
79,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,126.113788,2.023287
80,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,126.102636,2.023539
81,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,126.091485,2.023792
82,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,126.080336,2.024044
83,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,126.069189,2.024297
84,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,126.058043,2.024549
85,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,126.046899,2.024802
86,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,126.035757,2.025055
87,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,126.024616,2.025308
88,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,126.013477,2.025561
89,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,126.002339,2.025815
90,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,125.991203,2.026068
91,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,125.980069,2.026322
92,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,125.968936,2.026576
93,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,125.957805,2.026830
