minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
41,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,76.763905,76.763905,76.763905,76.763905,76.763905,76.763905,76.763905,76.763905,134.956754,134.956754,134.956754,134.956754,76.763905,76.763905,76.763905,76.763905,134.956754,134.956754,3.776012
42,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,77.781906,77.781906,77.781906,77.781906,77.781906,77.781906,77.781906,77.781906,134.952173,134.952173,134.952173,134.952173,77.781906,77.781906,77.781906,77.781906,134.952173,134.952173,3.759121
43,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,78.799798,78.799798,78.799798,78.799798,78.799798,78.799798,78.799798,78.799798,134.947484,134.947484,134.947484,134.947484,78.799798,78.799798,78.799798,78.799798,134.947484,134.947484,3.742232
44,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,79.817582,79.817582,79.817582,79.817582,79.817582,79.817582,79.817582,79.817582,134.942686,134.942686,134.942686,134.942686,79.817582,79.817582,79.817582,79.817582,134.942686,134.942686,3.725344
45,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,80.835258,80.835258,80.835258,80.835258,80.835258,80.835258,80.835258,80.835258,134.937780,134.937780,134.937780,134.937780,80.835258,80.835258,80.835258,80.835258,134.937780,134.937780,3.708458
46,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,81.852825,81.852825,81.852825,81.852825,81.852825,81.852825,81.852825,81.852825,134.932766,134.932766,134.932766,134.932766,81.852825,81.852825,81.852825,81.852825,134.932766,134.932766,3.691574
47,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,82.870285,82.870285,82.870285,82.870285,82.870285,82.870285,82.870285,82.870285,134.927643,134.927643,134.927643,134.927643,82.870285,82.870285,82.870285,82.870285,134.927643,134.927643,3.674692
48,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,83.887636,83.887636,83.887636,83.887636,83.887636,83.887636,83.887636,83.887636,134.922413,134.922413,134.922413,134.922413,83.887636,83.887636,83.887636,83.887636,134.922413,134.922413,3.657812
49,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,84.904879,84.904879,84.904879,84.904879,84.904879,84.904879,84.904879,84.904879,134.917074,134.917074,134.917074,134.917074,84.904879,84.904879,84.904879,84.904879,134.917074,134.917074,3.640933
50,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,85.922014,85.922014,85.922014,85.922014,85.922014,85.922014,85.922014,85.922014,134.911628,134.911628,134.911628,134.911628,85.922014,85.922014,85.922014,85.922014,134.911628,134.911628,3.624056
51,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,86.939041,86.939041,86.939041,86.939041,86.939041,86.939041,86.939041,86.939041,134.906073,134.906073,134.906073,134.906073,86.939041,86.939041,86.939041,86.939041,134.906073,134.906073,3.607181
52,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,87.955960,87.955960,87.955960,87.955960,87.955960,87.955960,87.955960,87.955960,134.900410,134.900410,134.900410,134.900410,87.955960,87.955960,87.955960,87.955960,134.900410,134.900410,3.590308
53,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,88.972770,88.972770,88.972770,88.972770,88.972770,88.972770,88.972770,88.972770,134.894639,134.894639,134.894639,134.894639,88.972770,88.972770,88.972770,88.972770,134.894639,134.894639,3.573436
54,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,89.989473,89.989473,89.989473,89.989473,89.989473,89.989473,89.989473,89.989473,134.888760,134.888760,134.888760,134.888760,89.989473,89.989473,89.989473,89.989473,134.888760,134.888760,3.556567
55,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,91.006068,91.006068,91.006068,91.006068,91.006068,91.006068,91.006068,91.006068,134.882773,134.882773,134.882773,134.882773,91.006068,91.006068,91.006068,91.006068,134.882773,134.882773,3.539699
56,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,92.022554,92.022554,92.022554,92.022554,92.022554,92.022554,92.022554,92.022554,134.876678,134.876678,134.876678,134.876678,92.022554,92.022554,92.022554,92.022554,134.876678,134.876678,3.522833
57,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,93.038933,93.038933,93.038933,93.038933,93.038933,93.038933,93.038933,93.038933,134.870475,134.870475,134.870475,134.870475,93.038933,93.038933,93.038933,93.038933,134.870475,134.870475,3.505969
58,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,94.055204,94.055204,94.055204,94.055204,94.055204,94.055204,94.055204,94.055204,134.864164,134.864164,134.864164,134.864164,94.055204,94.055204,94.055204,94.055204,134.864164,134.864164,3.489106
59,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,95.071367,95.071367,95.071367,95.071367,95.071367,95.071367,95.071367,95.071367,134.857745,134.857745,134.857745,134.857745,95.071367,95.071367,95.071367,95.071367,134.857745,134.857745,3.472246
60,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,96.087421,96.087421,96.087421,96.087421,96.087421,96.087421,96.087421,96.087421,134.851219,134.851219,134.851219,134.851219,96.087421,96.087421,96.087421,96.087421,134.851219,134.851219,3.455387
61,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,97.103368,97.103368,97.103368,97.103368,97.103368,97.103368,97.103368,97.103368,134.844584,134.844584,134.844584,134.844584,97.103368,97.103368,97.103368,97.103368,134.844584,134.844584,3.438530
62,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,98.119207,98.119207,98.119207,98.119207,98.119207,98.119207,98.119207,98.119207,134.837841,134.837841,134.837841,134.837841,98.119207,98.119207,98.119207,98.119207,134.837841,134.837841,3.421674
63,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,99.134938,99.134938,99.134938,99.134938,99.134938,99.134938,99.134938,99.134938,134.830991,134.830991,134.830991,134.830991,99.134938,99.134938,99.134938,99.134938,134.830991,134.830991,3.404821
64,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,100.150562,100.150562,100.150562,100.150562,100.150562,100.150562,100.150562,100.150562,134.824032,134.824032,134.824032,134.824032,100.150562,100.150562,100.150562,100.150562,134.824032,134.824032,3.387969
65,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,101.166077,101.166077,101.166077,101.166077,101.166077,101.166077,101.166077,101.166077,134.816966,134.816966,134.816966,134.816966,101.166077,101.166077,101.166077,101.166077,134.816966,134.816966,3.371119
66,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,102.181484,102.181484,102.181484,102.181484,102.181484,102.181484,102.181484,102.181484,134.809792,134.809792,134.809792,134.809792,102.181484,102.181484,102.181484,102.181484,134.809792,134.809792,3.354271
67,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,103.196784,103.196784,103.196784,103.196784,103.196784,103.196784,103.196784,103.196784,134.802510,134.802510,134.802510,134.802510,103.196784,103.196784,103.196784,103.196784,134.802510,134.802510,3.337425
68,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,104.211976,104.211976,104.211976,104.211976,104.211976,104.211976,104.211976,104.211976,134.795120,134.795120,134.795120,134.795120,104.211976,104.211976,104.211976,104.211976,134.795120,134.795120,3.320580
69,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,105.227060,105.227060,105.227060,105.227060,105.227060,105.227060,105.227060,105.227060,134.787622,134.787622,134.787622,134.787622,105.227060,105.227060,105.227060,105.227060,134.787622,134.787622,3.303737
